Ginicial1,Gfinal1,Gmax1,Gmin1,Polo1,Ganancia1,Ginicial2,Gfinal2,Gmax2,Gmin2,Polo2,Ganancia2,Ginicial3,Gfinal3,Gmax3,Gmin3,Polo3,Ganancia3,Ginicial4,Gfinal4,Gmax4,Gmin4,Polo4,Ganancia4,Ginicial5,Gfinal5,Gmax5,Gmin5,Polo5,Ganancia5,Ginicial6,Gfinal6,Gmax6,Gmin6,Polo6,Ganancia6,Ginicial7,Gfinal7,Gmax7,Gmin7,Polo7,Ganancia7,Ginicial8,Gfinal8,Gmax8,Gmin8,Polo8,Ganancia8,Ginicial9,Gfinal9,Gmax9,Gmin9,Polo9,Ganancia9,Ginicial10,Gfinal10,Gmax10,Gmin10,Polo10,Ganancia10,Ginicial11,Gfinal11,Gmax11,Gmin11,Polo11,Ganancia11,Ginicial12,Gfinal12,Gmax12,Gmin12,Polo12,Ganancia12,Ginicial13,Gfinal13,Gmax13,Gmin13,Polo13,Ganancia13,Ginicial14,Gfinal14,Gmax14,Gmin14,Polo14,Ganancia14,Ginicial15,Gfinal15,Gmax15,Gmin15,Polo15,Ganancia15,Ginicial16,Gfinal16,Gmax16,Gmin16,Polo16,Ganancia16,Target
21.92038,59.61098,36.23236,26.8766,16.65804,39.0318,36.91752,34.22496,42.7283,21.05254,97.44614,62.34722,23.40506,74.31518,78.13432,19.02822,21.86602,59.13866,35.15426,26.1936,16.5296,37.28176,35.43472,33.62398,45.26196,20.96116,101.7001,61.23898,24.60416,74.84748,101.8152,19.37312,22.201,60.988,36.126,26.703,16.649,39.231,36.972,34.425,45.426,21.315,103.149,63.405,24.741,77.335,106.364,19.489,21.435,58.61,34.765,26.056,15.957,37.026,35.061,33.344,42.852,20.705,96.945,60.621,23.112,69.689,80.82,18.927,-0.9484583,-0.9681265,-0.9226015,-0.9550722,-0.837208,-0.9837404,-0.9726613,-0.8216288,-0.9379937,-0.9894712,-0.9634129,-0.9396491,-0.9907512,-0.8168838,-0.9704928,-0.8944817,-0.0006807472,0.01221364,-0.06223849,-0.02840787,-0.03163809,-0.02621175,-0.03212873,-0.06489109,0.1474716,8.788971e-05,0.1588271,-0.04264646,0.01112658,0.1656867,0.6982604,0.0359553,Moncoro
21.50722,53.03124,36.50114,26.92252,16.82104,39.2075,38.17174,34.41032,43.63978,21.61344,97.69434,62.28144,24.09784,77.37702,85.41638,19.91844,21.10246,52.16506,35.07768,26.00504,16.45626,37.39152,36.42638,33.51426,45.48044,21.26436,103.3,60.94232,25.13012,77.18676,105.0224,19.83848,21.315,53.801,36.178,26.604,16.771,39.054,37.906,34.281,45.88,21.605,103.778,63.802,25.28,82.252,111.183,20.162,21.007,51.594,34.716,25.836,16.358,36.972,36.074,32.845,43.542,21.172,97.507,60.499,23.879,76.78,88.699,19.724,-0.9251962,-0.9774768,-0.9793265,-0.9596276,-0.9587811,-0.9891377,-0.9715853,-0.9052122,-0.9210425,-0.9887036,-0.9430201,-0.8924026,-0.9432394,-0.7525558,-0.9484694,-0.8867258,-0.02888487,-0.00915036,-0.02722995,-0.03422896,-0.01250725,-0.02171857,-0.04210599,-0.0694135,0.1338853,-0.002956402,0.2717446,-0.05255033,0.04157256,0.1504395,1.032417,0.001850423,Moncoro
22.03616,52.11216,36.4055,26.83968,16.92094,39.20622,38.17398,34.33254,44.18192,21.67068,97.91448,62.1004,24.48488,77.22496,87.39594,19.99966,22.0555,52.14222,35.76414,26.5252,16.9109,38.1261,36.77184,33.85278,45.80708,21.3366,103.6794,61.5087,25.37694,77.92866,106.1434,19.9367,22.277,53.602,36.335,26.735,16.965,39.469,38.019,34.863,46.187,21.777,105.706,65.572,25.494,80.82,112.635,20.206,21.703,51.409,35.562,25.371,16.719,37.795,36.545,33.07,43.966,21.291,97.507,48.851,24.105,76.596,89.177,19.746,-0.9501339,-0.9778908,-0.9691284,-0.9327186,-0.9306468,-0.9781752,-0.9672787,-0.7770272,-0.943527,-0.9934218,-0.9417042,-1.238382,-0.9701634,-0.7939126,-0.9515712,-0.9035349,-0.0004938976,0.01304246,-0.01835191,-0.02878925,-0.00764039,-0.02153436,-0.03511858,-0.06771217,0.09587347,-0.00182901,0.3094932,-0.06542546,0.01612531,0.2223432,0.890452,0.005343861,Moncoro
21.9133,53.39118,37.06756,27.4072,17.255,39.86012,38.056,34.9836,43.15648,21.75438,95.70986,63.07024,24.15286,77.33154,78.76118,19.76094,21.629,52.97144,36.30758,27.17172,17.49224,38.37962,36.82248,34.60912,45.6403,21.73192,103.5463,63.06892,25.9965,78.64512,103.7375,20.10848,21.9,54.81,37.189,27.544,17.545,40.196,38.188,36.074,45.804,22.025,104.095,65.433,26.604,87.524,108.382,20.273,21.459,52.726,36.178,26.868,17.144,38.188,36.178,33.807,43.824,21.629,96.39,62.624,24.048,70.63,82.67,19.854,-0.9384899,-0.9904333,-0.9555641,-0.8066882,-0.9759629,-0.9878042,-0.9796423,-0.7471142,-0.9367551,-0.9691249,-0.9562921,-0.8461749,-0.9786101,-0.5609792,-0.959948,-0.8736806,-0.01014164,0.0001549083,-0.02618111,-0.04993479,0.002758276,-0.01672767,-0.02124084,-0.05999106,0.1488697,0.004325839,0.3244286,0.06845288,0.03369883,0.9698407,0.9997539,0.04685981,Moncoro
23.67884,68.56992,37.88172,28.85864,18.7767,40.97326,39.27858,36.43512,44.59014,22.72256,105.6089,65.21678,26.4678,80.62116,88.09304,21.06426,22.6127,67.6219,37.07826,28.52386,18.81632,39.24658,37.38252,35.49186,46.31364,22.48958,109.0504,63.77542,27.40624,80.31186,109.7906,20.94424,23.574,70.314,37.906,28.825,18.865,41.009,39.29,36.598,46.889,22.926,110.117,66.992,27.475,85.478,116.031,21.363,22.328,66.561,36.811,28.138,18.583,39.054,37.135,35.16,44.686,22.379,104.095,62.113,26.088,72.249,89.659,20.682,-0.9788986,-0.9817931,-0.9334671,-0.8888411,-0.9400594,-0.9878043,-0.9851469,-0.9081875,-0.8827262,-0.9857601,-0.9428497,-0.8846676,-0.9742512,-0.6927115,-0.9579428,-0.9102703,-0.01843663,-7.231418e-05,-0.04034212,-0.04185948,-0.004203638,-0.01908849,-0.02625386,-0.05040916,0.2056841,-0.001260962,0.1764115,-0.08229859,0.01567186,0.1427551,0.8921882,0.001976929,Moncoro
24.49534,65.01088,39.27252,29.95192,19.84234,41.9803,41.26832,38.47282,47.3928,24.0978,104.2992,66.53828,27.72546,84.78464,86.57374,22.65986,22.93716,59.88684,37.40624,28.46516,18.67084,38.96084,37.8389,35.7561,46.04552,23.17182,96.9019,65.09382,27.28882,83.34286,103.9787,22.01858,24.391,66.561,39.054,29.844,19.767,42.245,41.393,38.531,49.105,24.247,107.364,67.723,27.961,87.524,109.417,22.926,22.742,58.267,37.189,28.352,18.563,38.473,37.573,35.16,45.351,22.9,96.114,64.069,25.556,82.46,88.937,21.629,-1.000547,-1.001498,-0.9939225,-0.9944839,-0.9950067,-0.9904161,-0.9938116,-0.9909366,-0.9984183,-1.002208,-1.000874,-0.953288,-0.9974368,-0.9103428,-0.9474891,-0.9956407,-0.004648997,-0.01985733,-0.0125612,-0.01013524,-0.007332039,-0.02794929,-0.02365112,-0.02318343,-0.004463421,-0.002707106,-0.02382702,-0.04370244,-0.006629707,-0.01593331,0.9928493,-0.004438395,Moncoro
23.79322,66.85094,38.62086,29.40338,19.51092,41.45992,40.02366,37.61498,46.34152,23.2497,104.497,66.57036,27.74006,83.716,87.03108,21.93462,21.19296,43.65266,33.4459,24.85924,17.00742,33.70126,35.47862,34.23564,41.39572,21.63662,74.61044,61.52152,23.27136,78.27644,71.97668,20.78004,23.74,67.429,38.531,29.271,19.404,41.522,39.951,37.628,48.265,23.491,106.034,68.618,27.544,87.524,97.789,22.176,20.567,42.245,33.07,24.565,16.824,32.845,34.765,31.207,40.196,21.267,72.581,60.257,23.086,77.521,63.143,20.567,-1.006437,-0.9990562,-0.9976129,-0.9995606,-0.9983451,-0.9993579,-1.001925,-1.016794,-0.9992744,-1.004778,-0.9991936,-0.9844894,-0.9995417,-0.975162,-0.9958548,-1.000023,-0.00314182,-0.09476806,-0.02525513,-0.01678302,-0.0110058,-0.03149355,-0.01226759,0.008215116,-0.0128257,-0.003417849,-0.1020299,-0.07124658,-0.01593445,-0.0812665,-0.09482266,-0.004683358,Moncoro
24.27544,64.26794,38.6637,29.4461,19.41388,41.39414,40.35974,37.83058,47.57676,23.56742,102.608,66.81946,28.01056,84.11844,86.56402,22.3187,23.61138,62.1813,37.42946,28.4708,18.8652,39.53324,38.17622,36.8814,47.70084,23.05096,102.0911,65.27516,27.71788,83.24896,106.587,21.80876,24.105,65.712,38.531,29.196,19.278,41.393,40.381,37.683,49.276,23.601,105.706,67.871,28.173,87.99,110.471,22.482,23.464,61.359,37.298,28.352,18.825,39.349,37.462,36.705,46.889,22.979,101.304,64.473,27.475,81.225,89.902,21.605,-0.973622,-1.000113,-0.9759709,-0.936209,-0.9749258,-0.982079,-0.990051,-0.8732595,-0.9958238,-0.9947886,-0.9877988,-0.9436697,-0.90141,-0.866164,-0.9631672,-0.9825793,-0.01341052,-0.01038299,-0.02332867,-0.04706097,-0.01223199,-0.02753626,-0.02269401,-0.08513782,0.000831492,-0.002505403,0.01271468,-0.05849403,-0.0246404,-0.02225837,0.7577779,-0.006026649,Moncoro
24.24802,66.5556,38.6011,29.45116,19.42782,41.4148,40.26158,37.75988,48.37456,23.56236,103.8168,66.86564,28.49926,84.81642,90.07536,22.41898,23.5327,65.63144,37.188,28.37544,18.73438,38.48764,38.21802,36.78502,49.41126,22.9882,101.5677,64.23852,28.47396,81.65698,109.9446,21.8646,24.048,68.019,38.473,29.271,19.278,41.393,40.258,37.795,50.235,23.657,106.695,67.429,28.825,86.832,115.644,22.586,23.409,65.156,36.919,27.544,18.683,38.302,38.019,36.493,48.265,22.847,100.703,63.537,27.786,78.658,91.638,21.752,-0.9722339,-0.9753216,-0.9879816,-0.9994409,-0.9855087,-0.9951743,-0.9882379,-0.8891489,-0.9420301,-1.000336,-0.9957211,-0.9817893,-0.9251837,-0.9550006,-0.9681858,-0.9736651,-0.01535283,0.002702271,-0.0149079,-0.006138132,-0.008590196,-0.01701749,-0.02179414,-0.06264166,0.07259995,-0.001708529,-0.006895833,-0.04092313,-0.01710825,-0.08330559,0.6374506,-0.008687289,Moncoro
20.84008,50.447,33.08028,24.85858,15.54752,36.05344,33.00086,30.39046,43.60872,21.69844,75.38092,63.58534,23.83452,71.60374,78.99052,19.27674,20.14346,48.72176,31.2288,23.68878,14.90872,33.02406,31.30664,28.48186,44.60612,21.35582,78.09404,63.08308,24.61756,72.05088,88.3258,19.20092,20.682,51.134,32.845,24.712,15.488,36.074,32.845,30.355,44.833,21.678,79.237,65.993,24.86,74.803,91.136,19.362,20.051,47.207,31.124,23.629,14.809,32.756,30.756,28.245,43.542,21.315,74.628,61.608,23.491,64.203,80.419,19.132,-0.9755367,-1.000872,-0.9861129,-0.9758555,-0.9951033,-0.9932406,-0.9926136,-0.977969,-0.8608377,-0.9661142,-0.9427073,-0.7092429,-0.9717505,-0.7315285,-0.9052798,-0.8559276,-0.01454286,-0.01102161,-0.02446785,-0.02384413,-0.004119802,-0.02212481,-0.0151176,-0.03272838,0.1297707,-0.006493865,0.1593835,0.03822768,0.01423141,0.1887159,0.9635863,-0.0009439718,Moncoro
20.60024,49.76506,32.4938,24.53824,15.27356,35.46108,32.30668,29.83004,43.19394,21.38136,73.39588,62.5666,23.6956,70.36928,77.75524,19.08854,20.4696,48.86078,32.15652,24.45944,15.3825,34.28244,31.54588,29.4446,45.21186,21.48,79.9598,64.01144,24.63574,73.51558,89.3598,19.23464,20.567,50.324,32.27,24.507,15.441,35.31,31.967,29.883,45.88,21.556,80.82,65.018,24.889,75.333,90.887,19.32,20.007,48.265,31.124,23.795,15.052,33.482,31.001,28.532,42.988,21.148,72.915,59.306,23.274,70,79.043,19.029,-0.9675517,-0.9666785,-0.9904403,-0.9784542,-0.9899094,-0.9826574,-0.9621677,-0.9517025,-0.9776407,-0.9581944,-0.9887065,-0.7131461,-0.9535716,-0.9372467,-0.9373931,-0.9270686,-0.01109583,-0.0249267,-0.008845394,-0.008237724,1.28844e-05,-0.02714926,-0.03628174,-0.03720289,0.03292827,-0.002847388,0.06028978,0.1773491,0.01743218,0.09990465,0.6131157,0.002547577,Moncoro
20.69902,50.44578,32.61174,24.69908,15.50484,35.57384,32.52796,30.06454,43.3309,21.53352,73.71226,62.46992,23.87244,70.3088,76.69558,19.25534,20.15364,47.89428,31.42058,24.14688,15.40098,33.76434,30.89718,28.50772,43.9902,21.13056,75.46486,62.70602,24.55028,71.04438,85.83116,19.07332,20.567,50.952,32.446,24.624,15.441,35.562,32.49,29.844,44.613,21.483,77.709,64.069,24.624,73.934,89.417,19.257,20.051,47.447,31.001,23.851,15.206,33.436,30.554,28.352,43.126,21.03,73.592,61.111,23.355,68.769,78.658,18.967,-0.9428135,-0.9914442,-0.9758223,-0.9549328,-0.9535381,-0.984766,-0.9792604,-0.9780202,-0.9002755,-0.9793022,-0.9715819,-0.8627825,-0.9877694,-0.8792322,-0.8957752,-0.9186554,-0.03285811,-0.02427456,-0.03506709,-0.03269016,-0.01033452,-0.03113108,-0.03341053,-0.03235664,0.05864029,-0.007841801,0.03813044,-0.006770834,0.005597562,0.02644516,0.9116457,-0.01195818,Moncoro
20.395,50.55602,32.1547,24.3153,15.17002,35.16708,31.939,29.52868,42.6119,21.23,72.27222,62.20962,23.4438,69.42326,74.42652,18.88814,19.96904,48.24366,30.84146,23.54476,14.7787,33.02252,30.49732,28.46804,44.0059,20.823,75.78078,62.01058,23.93016,70.3064,85.47526,18.67518,20.273,50.952,32.01,24.162,15.113,35.16,31.753,29.196,44.396,21.125,76.596,63.669,24.02,71.594,88.937,18.947,19.703,47.69,29.537,23.464,14.734,32.89,30.355,28.245,42.58,20.705,71.92,58.495,23.139,69.226,75.69,18.623,-0.9426922,-0.9982317,-0.9932302,-0.9730996,-0.9566746,-0.9905306,-0.9862002,-0.9585451,-0.9568945,-0.9660562,-0.9756482,-0.8416814,-0.9868942,-0.8629814,-0.9334627,-0.95346,-0.0212891,-0.01156511,-0.01479728,-0.0195522,-0.01576095,-0.02189703,-0.01893007,-0.03429608,0.05492449,-0.01083174,0.07051953,-0.02488179,0.004182634,0.09370039,0.7200845,-0.007255525,Moncoro
20.33102,51.30814,32.01268,24.12902,14.9648,34.92734,31.55522,29.17776,42.52274,21.11078,72.18688,62.21484,23.27564,69.31242,74.8338,18.72014,19.70108,48.81872,30.53338,23.02436,14.38248,32.40816,29.96958,28.06488,43.6761,20.68522,74.4788,61.38478,23.53744,69.61236,86.02364,18.59156,20.14,51.78,31.668,23.879,14.869,34.863,31.457,29.159,43.966,21.054,75.156,63.669,23.795,70.63,88.462,18.825,19.638,48.598,30.434,22.926,14.337,32.314,29.844,27.961,42.446,20.59,71.756,58.153,23.006,68.618,76.596,18.484,-0.9682199,-0.997343,-0.9818302,-0.9846828,-0.9879119,-0.9908572,-0.9820039,-0.9027808,-0.8935724,-0.972162,-0.9320907,-0.8570028,-0.9196409,-0.7961867,-0.9600071,-0.92296,-0.01664897,-0.01246202,-0.02578689,-0.01652211,-0.006838454,-0.02505294,-0.02517562,-0.08182675,0.1184698,-0.008550215,0.1367198,-0.0710049,0.006730697,0.09757878,0.4527848,-0.006038107,Moncoro
23.16342,54.39698,36.85018,28.19492,17.66108,39.99278,37.56282,33.87504,44.84924,23.31288,102.2712,65.00236,24.83908,79.03268,84.64548,20.11656,21.91016,51.83082,34.33572,26.39282,16.74784,35.86592,35.4841,32.47014,46.85598,23.26158,100.4283,63.57268,25.17162,78.39106,98.16598,20.1527,23.032,54.708,36.493,27.856,17.601,39.648,37.353,33.714,47.127,23.546,101.913,65.156,25.28,81.022,101.003,20.499,21.703,51.409,34.233,26.312,16.667,35.765,35.31,32.01,44.833,23.193,98.936,52.726,24.105,77.897,85.256,20.073,-0.9940391,-1.001156,-0.9904932,-0.9912462,-0.9939589,-0.9960746,-0.9850432,-0.972018,-0.9515153,-0.9609602,-0.9141616,-0.9831086,-0.9808237,-0.8349022,-0.9690691,-0.966296,-0.009637777,-0.007432675,-0.02496312,-0.01691826,-0.00636034,-0.0233255,-0.0282428,-0.03189572,0.09545033,0.001389892,-0.1219439,-0.05150474,0.003623206,-0.03997169,0.4321697,0.005619785,Moncoro
21.96156,58.40686,34.85138,26.35172,16.54872,37.9468,34.8501,31.82724,43.79398,22.03044,86.43166,65.25286,24.50246,75.46322,76.97358,19.46706,21.8374,56.77826,33.41338,25.23026,15.8533,35.229,33.84374,31.45166,46.63584,22.36508,89.17318,64.91358,24.75854,76.30844,93.31814,19.64724,22.075,60.017,34.57,25.993,16.443,37.906,34.716,31.881,46.81,22.482,90.392,66.561,24.86,78.276,94.757,19.789,21.435,56.494,32.622,25.099,15.777,35.11,33.621,30.878,43.403,21.678,82.46,62.113,23.768,73.252,76.596,19.362,-0.9636912,-0.9905397,-1.004324,-0.9820807,-0.9945851,-0.9967577,-0.9892105,-0.9356245,-0.9499841,-0.9458668,-0.9607502,-0.8862794,-0.8850038,-0.9349863,-0.9554771,-0.9123956,-0.003279998,-0.006415255,-0.0001801935,-0.01671143,-0.004596592,-0.01189029,-0.009987143,-0.0228639,0.123062,0.01743354,0.08512816,-0.07471899,-0.003086889,0.0482643,0.6903858,0.0154884,Moncoro
21.70416,57.6428,34.13664,25.64036,16.00198,37.13166,34.16678,31.12638,43.8115,22.19472,81.1965,64.0579,23.65256,73.53144,76.69188,19.49286,20.66498,54.30248,31.67096,23.82366,14.87174,34.12284,31.63702,29.42152,44.4498,21.50766,81.73252,61.34418,23.2465,71.53228,85.44954,18.85674,21.508,58.267,33.996,25.341,15.924,37.08,34.09,30.675,45.128,22.075,82.88,64.338,23.657,73.934,90.887,19.531,20.567,53.406,31.457,23.712,14.794,33.901,31.457,29.196,43.473,21.411,80.22,56.602,22.873,71.109,78.467,18.805,-0.9880521,-0.9993689,-0.9886692,-0.9927542,-0.99682,-0.9903076,-0.991258,-0.9807513,-0.9299013,-0.9919799,-0.9569553,-0.966785,-0.9875115,-0.9336171,-0.9302113,-0.9961187,-0.01192748,-0.01601731,-0.02850017,-0.01525068,-0.005447552,-0.02764845,-0.02385029,-0.03091376,0.04117973,-0.006070591,0.009453865,-0.07828582,-0.005828072,-0.1010799,0.5955416,-0.003375881,Moncoro
22.98334,53.636,38.4758,28.02826,18.03946,41.75272,39.38884,35.695,50.4114,23.79046,103.5079,64.29258,28.91892,77.0168,87.9595,22.22934,21.83242,51.36048,35.77588,25.8189,17.0549,36.5102,37.71972,34.87476,51.38372,23.2481,100.5748,60.3953,27.74092,74.96886,86.2449,21.48164,23.112,55.119,38.995,28.245,18.268,42.648,40.012,36.335,52.439,24.105,110.117,66.276,29.084,81.225,98.074,22.482,21.556,50.681,35.562,25.679,16.965,36.335,37.026,34.138,51.134,23.032,99.519,60.137,27.647,74.628,84.815,21.363,-1.005823,-1.002439,-0.9975948,-1.000481,-0.9997987,-0.9983798,-1.00141,-1.004881,-0.9550275,-1.003672,-1.001633,-0.9427926,-0.9965247,-0.9906984,-1.00058,-1.001081,-0.0009561205,-0.009074678,-0.01336469,-0.00700332,-0.003571783,-0.02331744,-0.00698125,-0.005374828,0.06546301,-0.001762331,-0.02050163,-0.1451586,-0.005243591,-0.01137978,-0.01531139,-0.003093285,Moncoro
22.86096,55.31248,37.15558,26.75712,17.20174,39.65414,38.24536,34.45048,51.95242,23.28974,104.6897,63.77866,28.23632,76.11996,92.10774,21.3774,20.03616,36.03884,31.80254,22.3411,15.03034,31.3981,34.41396,29.7364,38.85534,20.32032,72.47288,57.05004,23.13276,69.74148,45.77348,19.37264,22.637,55.431,36.865,26.604,17.361,39.89,38.075,34.281,52.344,23.22,104.734,64.069,28.173,77.521,97.225,21.483,19.638,34.667,31.249,21.851,14.991,31.124,33.761,29.385,33.996,19.341,61.986,56.065,22.482,68.769,40.819,19.112,-1.003574,-1.002297,-1.001783,-1.001719,-0.9996074,-0.9967223,-1.002601,-1.001428,-1.014401,-1.011583,-1.013155,-0.994726,-1.005372,-0.9980207,-0.9967216,-1.003013,-0.005387964,-0.04944303,-0.01406915,-0.01232368,-0.007703526,-0.03925268,-0.009341256,-0.01313484,-0.01294699,0.001343235,-0.008603479,-0.04381057,-0.009557489,-0.02946946,-0.249629,-0.005187134,Moncoro
22.75218,55.15482,36.83086,26.8018,17.36736,38.85518,37.71576,32.93848,52.77442,23.23466,104.1206,63.46904,28.22418,75.69062,91.16014,21.22732,19.28198,47.01572,33.01804,24.32438,16.08906,34.27432,32.778,29.57234,46.63534,20.3886,91.65376,58.22388,25.8759,69.65776,83.0753,19.36506,22.56,55.431,36.598,26.571,17.398,39.172,37.628,32.935,53.015,23.059,104.095,63.935,28.032,76.232,97.507,21.267,19.091,46.731,32.845,24.105,16.006,33.807,32.446,29.159,46.264,20.318,89.177,57.927,25.525,56.602,81.429,19.257,-0.9990271,-0.9987632,-0.9968419,-0.9999087,-0.99969,-0.9940855,-0.9976537,-0.9967901,-1.0007,-0.9977127,-1.004353,-0.9824025,-1.001644,-1.018244,-0.9886078,-0.9989437,-0.01329421,-0.03359313,-0.01894957,-0.008433573,-0.00434655,-0.02784686,-0.02394555,-0.0174083,-0.01867791,-0.01265331,-0.02491856,-0.07423366,-0.006929494,-0.002246127,-0.07522585,-0.007530597,Moncoro
21.8549,58.63784,36.86968,26.5098,16.65262,37.99316,37.96504,33.79818,54.32412,23.25466,106.8423,64.23592,28.99616,76.90188,97.99908,21.44172,20.02984,53.67064,33.95604,24.37234,15.87374,35.20934,35.42476,30.73828,51.19656,21.9715,99.53096,60.9614,27.6283,73.50398,94.07058,20.57116,21.556,58.61,36.598,26.312,16.789,38.588,37.739,33.621,54.403,23.112,106.695,64.338,28.825,76.964,103.149,21.483,19.638,53.21,33.761,24.162,15.81,34.814,35.16,30.275,50.952,21.875,99.227,60.621,27.372,73.083,93.696,20.499,-1.004293,-1.000477,-0.9980177,-0.9999233,-0.9947716,-0.9905864,-0.9802562,-0.9998661,-1.001534,-1.001592,-0.9978907,-0.9821049,-0.9410599,-0.9852666,-0.9974356,-1.000769,-0.002656738,-0.01609379,-0.01204216,-0.007227649,-0.002964211,-0.009502317,-0.0337637,-0.01116007,-0.00740277,-0.002742417,-0.02831533,-0.0515303,-0.02091321,-0.03658828,-0.01684558,-0.002834816,Moncoro
21.553,57.41468,35.70524,25.86202,16.7168,39.3378,34.40148,29.31618,52.98878,22.71088,99.33832,61.22284,26.73324,73.64404,93.50978,20.99806,19.79156,53.35008,32.88654,23.71376,15.38376,35.3924,32.26792,29.33662,50.21634,20.76382,95.91378,58.63098,26.23022,70.80848,86.55202,19.89176,21.387,57.368,35.562,25.711,16.684,39.409,34.377,30.039,53.21,22.482,99.519,61.483,26.835,74.803,96.667,21.054,19.595,52.061,32.756,23.519,15.237,34.043,32.01,29.047,49.708,20.567,94.757,57.815,26.088,70.157,84.378,19.724,-0.9928275,-1.001507,-0.9957274,-0.9973504,-0.9991915,-0.9961233,-0.9952636,-0.9766148,-1.001141,-1.000124,-0.9909758,-0.9883709,-0.988623,-0.971119,-0.9970487,-0.9953235,-0.01309053,-0.01415441,-0.01574292,-0.0103514,-0.005351928,-0.02798186,-0.01253298,0.02450083,-0.008271497,-0.006079706,-0.02756612,-0.03302065,-0.001496381,-0.06037302,-0.04434133,-0.007455223,Moncoro
21.63746,57.72554,36.1899,26.2148,16.92096,39.71118,35.1822,28.2113,53.27906,22.845,103.1624,62.2656,26.687,75.22104,93.64836,20.98156,18.55366,53.93486,28.4404,20.92612,12.70346,31.0654,31.41166,27.40678,50.02934,20.63568,83.83676,55.63362,25.49282,66.52664,73.79512,19.29656,21.483,57.479,35.868,26.025,16.877,39.588,35.061,29.537,53.308,22.637,102.219,62.24,26.868,74.803,96.667,21.03,18.151,53.21,27.996,20.544,12.419,29.575,30.554,26.184,47.69,20.318,81.429,55.223,25.099,58.61,71.92,19.195,-1.001476,-0.9986148,-0.9992982,-1.000576,-1.000262,-0.9969216,-1.00316,-0.9957035,-1.016889,-0.99893,-1.002178,-0.9945101,-1.005478,-1.005925,-0.9999691,-0.9986499,-0.009056472,-0.01725806,-0.02838514,-0.01667211,-0.01412134,-0.05038227,-0.01042962,-0.001203325,0.002413201,-0.008844301,-0.04938596,-0.042391,-0.003977666,-0.02273258,-0.06817616,-0.006882547,Moncoro
21.45742,60.40526,35.88534,25.66892,16.25732,32.34052,36.53478,25.5888,53.88668,23.05526,110.8135,64.3542,26.75988,78.5207,104.9031,21.24052,19.10416,52.28934,31.81246,23.93438,15.8187,33.90754,31.9391,28.7414,49.47264,20.26802,87.97762,56.25942,24.84132,69.8722,73.72324,18.31768,21.532,60.137,35.971,26.056,16.719,35.663,36.545,29.575,55.016,23.166,112.269,64.745,27.475,80.22,107.029,21.339,18.927,51.687,31.542,23.712,15.664,33.298,31.499,26.868,48.348,20.073,86.376,55.958,22.847,69.226,70.789,18.113,-1.001504,-0.9955711,-0.9975869,-1.003081,-1.004466,-0.9974204,-0.9997824,-0.9754787,-1.005248,-0.9985228,-1.003749,-0.9929691,-1.021274,-0.9740694,-0.99766,-0.9986031,-0.006606539,-0.04765308,-0.02051905,-0.004799028,-0.002737863,0.003774086,-0.01733804,0.08753115,-0.01204307,-0.01175888,-0.05294026,-0.06182992,-0.007647453,-0.146851,-0.1456803,-0.01288435,Moncoro
22.50316,58.67448,37.23518,26.75108,16.9713,39.24088,38.29886,33.7588,54.08862,23.25202,113.0115,64.34636,28.04418,78.83552,98.11876,21.34092,19.79566,49.6634,32.3192,23.9023,15.41648,34.5166,33.6827,29.55332,50.0645,20.8095,104.8913,57.75002,25.55594,71.28668,82.40984,19.0408,22.227,58.725,36.972,26.441,16.965,39.528,38.019,33.574,56.494,23.139,112.635,64.881,27.751,80.619,103.463,21.339,19.341,48.935,32.053,23.491,15.098,34.233,33.482,29.121,49.796,20.682,102.219,57.368,25.341,69.689,74.803,18.845,-1.00124,-0.9988481,-0.9965456,-0.9999823,-1.001395,-0.9937566,-0.9983213,-0.9981828,-0.9900906,-0.9992325,-1.003893,-0.9925161,-0.9995808,-0.9819997,-1.00246,-0.9993003,-0.007908775,-0.0381234,-0.02602542,-0.00985838,-0.005131503,-0.02829633,-0.01894704,-0.01883076,-0.03144298,-0.008807114,-0.01863335,-0.05528166,-0.008368545,-0.1040024,-0.05873647,-0.00910475,Moncoro
22.62902,66.42106,38.74236,28.38238,18.31508,42.27984,40.1496,35.25552,57.00614,24.29992,123.9627,64.338,29.42168,86.26376,117.7618,22.84918,21.98016,63.04182,36.14908,26.22968,16.3954,37.5343,37.6193,32.70228,56.24922,23.44046,116.9751,62.42738,29.00666,83.78712,115.6474,22.29926,22.534,67.283,38.531,28.102,18.307,42.312,40.012,35.36,57.927,24.19,122.987,66.704,29.234,88.699,126.99,23.059,21.801,62.24,35.971,25.961,16.273,36.178,37.298,32.27,55.746,23.301,115.644,59.779,28.788,68.317,113.373,22.227,-0.993461,-1.002303,-0.9963592,-0.9978255,-0.9993163,-1.003339,-0.9911762,-0.9934726,-0.9952728,-1.001818,-0.9923212,-0.933552,-0.9434658,-1.047706,-0.9679963,-0.9975643,-0.003747801,-0.01091346,-0.01380887,-0.01009705,-0.007230571,-0.01225543,-0.02225557,-0.01507532,-0.001625546,-0.00173184,-0.05076384,-0.0557954,-0.0191818,-0.0137205,0.04377184,-0.002724568,Moncoro
